taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2495858	Columbina talpacoti (Temminck, 1810)	2495858	Columbina talpacoti (Temminck, 1810)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columbina	2495852	Columbina talpacoti	2495858	LC
2481339	Uria lomvia (Linnaeus, 1758)	2481339	Uria lomvia (Linnaeus, 1758)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Uria	2481338	Uria lomvia	2481339	LC
2496459	Geococcyx californianus (Lesson, 1829)	2496459	Geococcyx californianus (Lesson, 1829)	2802	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Geococcyx	2496458	Geococcyx californianus	2496459	LC
2498326	Bucephala clangula (Linnaeus, 1758)	2498326	Bucephala clangula (Linnaeus, 1758)	8833	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Bucephala	2498324	Bucephala clangula	2498326	LC
2481710	Tringa solitaria A.Wilson, 1813	2481710	Tringa solitaria A.Wilson, 1813	101	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa solitaria	2481710	LC
2481163	Larus schistisagus Stejneger, 1884	2481163	Larus schistisagus Stejneger, 1884	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus schistisagus	2481163	LC
2490936	Sialia mexicana Swainson, 1832	2490936	Sialia mexicana Swainson, 1832	3927	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Sialia	2490934	Sialia mexicana	2490936	LC
2493890	Cistothorus platensis (Latham, 1790)	2493890	Cistothorus platensis (Latham, 1790)	292	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Cistothorus	2493861	Cistothorus platensis	2493890	LC
2481890	Phalacrocorax carbo (Linnaeus, 1758)	2481890	Phalacrocorax carbo (Linnaeus, 1758)	650	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Phalacrocorax	2481854	Phalacrocorax carbo	2481890	LC
2498273	Clangula hyemalis (Linnaeus, 1758)	2498273	Clangula hyemalis (Linnaeus, 1758)	1335	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Clangula	2498272	Clangula hyemalis	2498273	VU
5229754	Contopus sordidulus P.L.Sclater, 1859	5229754	Contopus sordidulus P.L.Sclater, 1859	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Contopus	2483729	Contopus sordidulus	5229754	LC
5231139	Zonotrichia querula (Nuttall, 1840)	5231139	Zonotrichia querula (Nuttall, 1840)	4641	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Zonotrichia	6173226	Zonotrichia querula	5231139	NT
2481047	Falco peregrinus Tunstall, 1771	2481047	Falco peregrinus Tunstall, 1771	1926	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco peregrinus	2481047	LC
2480331	Pluvialis fulva (J.F.Gmelin, 1789)	2480331	Pluvialis fulva (J.F.Gmelin, 1789)	229	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Pluvialis	2480326	Pluvialis fulva	2480331	LC
2476748	Lampornis clemenciae (R.Lesson, 1830)	2476748	Lampornis clemenciae (R.Lesson, 1830)	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Lampornis	2476731	Lampornis clemenciae	2476748	LC
2480803	Platalea ajaja Linnaeus, 1758	2480803	Platalea ajaja Linnaeus, 1758	732	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Platalea	2480798	Platalea ajaja	2480803	LC
2481295	Aethia cristatella (Pallas, 1769)	2481295	Aethia cristatella (Pallas, 1769)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Aethia	2481292	Aethia cristatella	2481295	LC
2498338	Cygnus columbianus (Ord, 1815)	2498338	Cygnus columbianus (Ord, 1815)	1978	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cygnus	8996942	Cygnus columbianus	2498338	LC
2492087	Paroaria capitata (d'Orbigny & Lafresnaye, 1837)	2492087	Paroaria capitata (d'Orbigny & Lafresnaye, 1837)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Paroaria	2492080	Paroaria capitata	2492087	LC
2480964	Morus bassanus (Linnaeus, 1758)	2480964	Morus bassanus (Linnaeus, 1758)	475	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Sulidae	9351	Morus	2480962	Morus bassanus	2480964	LC
2493698	Amandava amandava (Linnaeus, 1758)	2493698	Amandava amandava (Linnaeus, 1758)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Amandava	2493695	Amandava amandava	2493698	LC
5231459	Troglodytes aedon Vieillot, 1809	5231459	Troglodytes aedon Vieillot, 1809	8355	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Troglodytes	2493899	Troglodytes aedon	5231459	LC
2480553	Buteo brachyurus Vieillot, 1816	2480553	Buteo brachyurus Vieillot, 1816	69	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo brachyurus	2480553	LC
2497487	Strix occidentalis (Xántus de Vésey, 1860)	2497487	Strix occidentalis (Xántus de Vésey, 1860)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Strix	2497486	Strix occidentalis	2497487	NT
2473492	Falcipennis canadensis (Linnaeus, 1758)	2473502	Canachites canadensis (Linnaeus, 1758)	168	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Canachites	2473676	Canachites canadensis	2473502	
2494372	Leucosticte atrata Ridgway, 1874	2494372	Leucosticte atrata Ridgway, 1874	192	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Leucosticte	2494358	Leucosticte atrata	2494372	EN
2481197	Larus crassirostris Vieillot, 1818	2481197	Larus crassirostris Vieillot, 1818	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus crassirostris	2481197	LC
9581157	Certhia americana Bonaparte, 1838	9581157	Certhia americana Bonaparte, 1838	20917	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Certhiidae	5227	Certhia	2487601	Certhia americana	9581157	LC
2495347	Zenaida macroura (Linnaeus, 1758)	2495347	Zenaida macroura (Linnaeus, 1758)	359575	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Zenaida	2495346	Zenaida macroura	2495347	LC
2481748	Calidris alba (Pallas, 1764)	2481748	Calidris alba (Pallas, 1764)	1616	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris alba	2481748	LC
2480283	Charadrius melodus Ord, 1824	2480283	Charadrius melodus Ord, 1824	142	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Charadrius	2480277	Charadrius melodus	2480283	NT
9512459	Anous stolidus (Linnaeus, 1758)	9512459	Anous stolidus (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Anous	9630699	Anous stolidus	9512459	LC
9722986	Vireo huttoni Cassin, 1851	9722986	Vireo huttoni Cassin, 1851	940	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo huttoni	9722986	LC
2489887	Dendroica occidentalis (J.K.Townsend, 1837)	6092644	Setophaga occidentalis (J.K.Townsend, 1837)	10	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga occidentalis	6092644	
2480556	Buteo nitidus (Latham, 1790)	2480556	Buteo nitidus (Latham, 1790)	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo nitidus	2480556	LC
2491244	Pipilo fuscus Swainson, 1827	7341622	Melozone fusca (Swainson, 1827)	2432	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Melozone	2491170	Melozone fusca	7341622	
2476137	Stellula calliope (Gould, 1847)	7597244	Selasphorus calliope (Gould, 1847)	73	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Selasphorus	2476843	Selasphorus calliope	7597244	
2482059	Podiceps auritus (Linnaeus, 1758)	2482059	Podiceps auritus (Linnaeus, 1758)	2432	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podiceps	2482049	Podiceps auritus	2482059	VU
5231430	Catherpes mexicanus (Swainson, 1829)	5231430	Catherpes mexicanus (Swainson, 1829)	568	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Catherpes	2493789	Catherpes mexicanus	5231430	LC
2487586	Polioptila melanura Lawrence, 1857	2487586	Polioptila melanura Lawrence, 1857	245	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Polioptilidae	5789066	Polioptila	2487581	Polioptila melanura	2487586	LC
2481745	Calidris minutilla (Vieillot, 1819)	2481745	Calidris minutilla (Vieillot, 1819)	1135	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris minutilla	2481745	NT
2495486	Geopelia striata (Linnaeus, 1766)	2495486	Geopelia striata (Linnaeus, 1766)	335	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Geopelia	2495485	Geopelia striata	2495486	LC
2480410	Parabuteo unicinctus (Temminck, 1824)	2480410	Parabuteo unicinctus (Temminck, 1824)	554	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Parabuteo	2480409	Parabuteo unicinctus	2480410	LC
2498256	Aythya valisineria (A.Wilson, 1814)	2498256	Aythya valisineria (A.Wilson, 1814)	3232	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya valisineria	2498256	LC
5229853	Icterus pustulatus (Wagler, 1829)	5229853	Icterus pustulatus (Wagler, 1829)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus pustulatus	5229853	LC
2481159	Larus thayeri W.S.Brooks, 1915	9509445	Larus glaucoides thayeri W.S.Brooks, 1915	434	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus glaucoides	2481156	
2474590	Laterallus jamaicensis (Gmelin, 1789)	2474590	Laterallus jamaicensis (Gmelin, 1789)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Laterallus	2474584	Laterallus jamaicensis	2474590	EN
2489889	Dendroica dominica (Linnaeus, 1766)	7341800	Setophaga dominica (Linnaeus, 1766)	1246	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga dominica	7341800	
2473510	Tympanuchus cupido (Linnaeus, 1758)	2473510	Tympanuchus cupido (Linnaeus, 1758)	56	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Tympanuchus	2473509	Tympanuchus cupido	2473510	NT
5229487	Pica hudsonia (Sabine, 1823)	5229487	Pica hudsonia (Sabine, 1823)	16490	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Pica	7237083	Pica hudsonia	5229487	LC
7982160	Larus canus Linnaeus, 1758	7982160	Larus canus Linnaeus, 1758	1368	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus canus	7982160	LC
2483507	Camptostoma imberbe P.L.Sclater, 1857	2483507	Camptostoma imberbe P.L.Sclater, 1857	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Camptostoma	2483506	Camptostoma imberbe	2483507	LC
2480773	Plegadis falcinellus (Linnaeus, 1766)	2480773	Plegadis falcinellus (Linnaeus, 1766)	919	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Plegadis	8171676	Plegadis falcinellus	2480773	LC
2481324	Cerorhinca monocerata (Pallas, 1811)	2481324	Cerorhinca monocerata (Pallas, 1811)	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Cerorhinca	2481323	Cerorhinca monocerata	2481324	LC
2492235	Melospiza georgiana (Latham, 1790)	2492235	Melospiza georgiana (Latham, 1790)	4083	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Melospiza	2492191	Melospiza georgiana	2492235	LC
2483597	Myiarchus crinitus (Linnaeus, 1758)	2483597	Myiarchus crinitus (Linnaeus, 1758)	248	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527	Myiarchus crinitus	2483597	LC
2484195	Xanthocephalus xanthocephalus (Bonaparte, 1826)	2484195	Xanthocephalus xanthocephalus (Bonaparte, 1826)	209	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Xanthocephalus	2484194	Xanthocephalus xanthocephalus	2484195	LC
2491685	Calcarius mccownii (Lawrence, 1851)	6093927	Rhynchophanes mccownii (Lawrence, 1851)	18	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Calcariidae	6101141	Rhynchophanes	7342052	Rhynchophanes mccownii	6093927	
2481127	Larus hyperboreus Gunnerus, 1767	2481127	Larus hyperboreus Gunnerus, 1767	542	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus hyperboreus	2481127	LC
2487915	Parus inornatus Gambel, 1845	2487905	Baeolophus inornatus (Gambel, 1845)	88	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Baeolophus	2487886	Baeolophus inornatus	2487905	
2490941	Sialia sialis (Linnaeus, 1758)	2490941	Sialia sialis (Linnaeus, 1758)	60866	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Sialia	2490934	Sialia sialis	2490941	LC
2497541	Strix varia Barton, 1799	2497541	Strix varia Barton, 1799	5343	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Strix	2497486	Strix varia	2497541	LC
2492885	Phainopepla nitens (Swainson, 1838)	2492885	Phainopepla nitens (Swainson, 1838)	1306	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ptilogonatidae	5275	Phainopepla	2492884	Phainopepla nitens	2492885	LC
5228513	Archilochus alexandri (Bourcier & Mulsant, 1846)	5228513	Archilochus alexandri (Bourcier & Mulsant, 1846)	902	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Archilochus	2476402	Archilochus alexandri	5228513	LC
2480830	Bubulcus ibis (Linnaeus, 1758)	2480830	Bubulcus ibis (Linnaeus, 1758)	3903	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Bubulcus	2480829	Bubulcus ibis	2480830	LC
6065844	Leucophaeus atricilla (Linnaeus, 1758)	6065844	Leucophaeus atricilla (Linnaeus, 1758)	5037	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Leucophaeus	4352369	Leucophaeus atricilla	6065844	
2479669	Amazona finschi (P.L.Sclater, 1864)	2479669	Amazona finschi (P.L.Sclater, 1864)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona finschi	2479669	EN
2484254	Sturnella magna (Linnaeus, 1758)	2484254	Sturnella magna (Linnaeus, 1758)	6158	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Sturnella	2484248	Sturnella magna	2484254	NT
9315520	Cepphus columba Pallas, 1811	9315520	Cepphus columba Pallas, 1811	380	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Cepphus	3241982	Cepphus columba	9315520	LC
5232207	Aegolius acadicus (J.F.Gmelin, 1788)	5232207	Aegolius acadicus (J.F.Gmelin, 1788)	410	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Aegolius	8095667	Aegolius acadicus	5232207	LC
5229489	Pica nuttalli (Audubon, 1837)	5229489	Pica nuttalli (Audubon, 1837)	1448	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Pica	7237083	Pica nuttalli	5229489	VU
10324773	Anas rubripes x platyrhynchos	10324773	Anas rubripes x platyrhynchos	61	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas rubripes x platyrhynchos	10324773	
2491343	Sporophila torqueola (Bonaparte, 1850)	2491343	Sporophila torqueola (Bonaparte, 1850)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sporophila	2491308	Sporophila torqueola	2491343	LC
2489670	Geothlypis trichas (Linnaeus, 1766)	2489670	Geothlypis trichas (Linnaeus, 1766)	2293	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Geothlypis	2489637	Geothlypis trichas	2489670	LC
2484609	Bombycilla cedrorum Vieillot, 1808	2484609	Bombycilla cedrorum Vieillot, 1808	24142	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Bombycillidae	5215	Bombycilla	2484604	Bombycilla cedrorum	2484609	LC
2482492	Corvus corax Linnaeus, 1758	2482492	Corvus corax Linnaeus, 1758	29889	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus corax	2482492	LC
2487844	Poecile carolinensis (Audubon, 1834)	2487844	Poecile carolinensis (Audubon, 1834)	149274	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Poecile	2487782	Poecile carolinensis	2487844	LC
2480258	Recurvirostra americana J.F.Gmelin, 1789	2480258	Recurvirostra americana J.F.Gmelin, 1789	749	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Recurvirostridae	4287244	Recurvirostra	2480255	Recurvirostra americana	2480258	LC
2474264	Cyrtonyx montezumae (Vigors, 1830)	2474264	Cyrtonyx montezumae (Vigors, 1830)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Cyrtonyx	2474262	Cyrtonyx montezumae	2474264	LC
2498034	Anser cygnoides (Linnaeus, 1758)	2498034	Anser cygnoides (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser cygnoides	2498034	EN
2481798	Actitis macularius (Linnaeus, 1766)	2481798	Actitis macularius (Linnaeus, 1766)	1078	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Actitis	2481797	Actitis macularius	2481798	LC
2481381	Phoebastria immutabilis (Rothschild, 1893)	2481381	Phoebastria immutabilis (Rothschild, 1893)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Diomedeidae	5238	Phoebastria	2481378	Phoebastria immutabilis	2481381	NT
2488517	Piranga olivacea (J.F.Gmelin, 1789)	2488517	Piranga olivacea (J.F.Gmelin, 1789)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Piranga	2488483	Piranga olivacea	2488517	LC
2477834	Picoides stricklandi (Malherbe, 1845)	8862287	Leuconotopicus stricklandi (Malherbe, 1845)	11	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Leuconotopicus	4845041	Leuconotopicus stricklandi	8862287	
5228199	Gallinula chloropus (Linnaeus, 1758)	5228199	Gallinula chloropus (Linnaeus, 1758)	3343	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula chloropus	5228199	LC
2493661	Estrilda caerulescens (Vieillot, 1817)	2493661	Estrilda caerulescens (Vieillot, 1817)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Estrilda	2493650	Estrilda caerulescens	2493661	
2481819	Gallinago gallinago (Linnaeus, 1758)	2481819	Gallinago gallinago (Linnaeus, 1758)	373	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Gallinago	2481808	Gallinago gallinago	2481819	LC
2489929	Dendroica nigrescens (J.K.Townsend, 1837)	7341770	Setophaga nigrescens (J.K.Townsend, 1837)	95	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga nigrescens	7341770	
2489715	Parula pitiayumi (Vieillot, 1817)	7341895	Setophaga pitiayumi (Vieillot, 1817)	21	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga pitiayumi	7341895	
2494622	Carduelis flammea (Linnaeus, 1758)	5231630	Acanthis flammea (Linnaeus, 1758)	25065	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Acanthis	6782561	Acanthis flammea	5231630	
2489979	Dendroica discolor (Vieillot, 1809)	7341789	Setophaga discolor (Vieillot, 1809)	333	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga discolor	7341789	
2479798	Melopsittacus undulatus (Shaw, 1805)	2479798	Melopsittacus undulatus (Shaw, 1805)	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Melopsittacus	2479797	Melopsittacus undulatus	2479798	LC
2483606	Sayornis phoebe (Latham, 1790)	2483606	Sayornis phoebe (Latham, 1790)	11481	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Sayornis	2483605	Sayornis phoebe	2483606	LC
2486131	Pycnonotus cafer (Linnaeus, 1766)	2486131	Pycnonotus cafer (Linnaeus, 1766)	153	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Pycnonotus	2486114	Pycnonotus cafer	2486131	LC
2476462	Amazilia violiceps (Gould, 1859)	11003172	Leucolia violiceps (Gould, 1859)	21	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Leucolia	4850315	Leucolia violiceps	11003172	
2877	Accipitridae	2877	Accipitridae	164	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877					
2494936	Dumetella carolinensis (Linnaeus, 1766)	2494936	Dumetella carolinensis (Linnaeus, 1766)	7147	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mimidae	9321	Dumetella	2494935	Dumetella carolinensis	2494936	LC
2489129	Progne subis (Linnaeus, 1758)	2489129	Progne subis (Linnaeus, 1758)	3058	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Progne	2489127	Progne subis	2489129	LC
2498224	Histrionicus histrionicus (Linnaeus, 1758)	2498224	Histrionicus histrionicus (Linnaeus, 1758)	837	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Histrionicus	2498223	Histrionicus histrionicus	2498224	LC
2482565	Cyanocorax yncas (Boddaert, 1783)	2482565	Cyanocorax yncas (Boddaert, 1783)	451	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Cyanocorax	2482558	Cyanocorax yncas	2482565	LC
2492031	Junco phaeonotus Wagler, 1831	2492031	Junco phaeonotus Wagler, 1831	44	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Junco	2492009	Junco phaeonotus	2492031	LC
2481351	Synthliboramphus hypoleucus (Xantus de Vesey, 1860)	2481351	Synthliboramphus hypoleucus (Xantus de Vesey, 1860)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Synthliboramphus	2481347	Synthliboramphus hypoleucus	2481351	EN
9451184	Pavo cristatus Linnaeus, 1758	9451184	Pavo cristatus Linnaeus, 1758	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Pavo	2473598	Pavo cristatus	9451184	LC
9740253	Accipiter striatus Vieillot, 1808	9740253	Accipiter striatus Vieillot, 1808	21204	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter striatus	9740253	LC
2496060	Leptotila verreauxi Bonaparte, 1855	2496060	Leptotila verreauxi Bonaparte, 1855	251	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Leptotila	2496059	Leptotila verreauxi	2496060	LC
